,address_1,city,state,postal_code
1812,807 PARK AVE NE,NORTON,VA,24273
1813,170 WEST FIFTH STREET,ELKHORN CITY,KY,41522
1814,919 ELKHORN CREEK ROAD,ELKHORN CITY,KY,41522
1815,155 EAST MAIN STREET,ELKHORN CITY,KY,41522
1816,184 NORTH LEVISA ROAD,MOUTHCARD,KY,41548
1817,6363 KENTUCKY ROUTE 1428,ALLEN,KY,41601
1818,30 COURT STREET,ALLEN,KY,41601
1819,6363 KY ROUTE 1428,ALLEN,KY,41601
1820,US 23 HAYES COMPLEX,BETSY LAYNE,KY,41605
1821,292 HIGHWAY 550,EASTERN,KY,41622
1822,95 STONECOAL ROAD,GARRETT,KY,41630
1823,7629 KY RT 979,GRETHEL,KY,41631
1824,88 CHURCH RD,HAROLD,KY,41635
1825,196 KY HWY 3188,LANGLEY,KY,41645
1826,27 TURKEY CRK,LANGLEY,KY,41645
1827,RT 122 TACKETT COMPLEX,MCDOWELL,KY,41647
1828,196 KY HWY 3188,MARTIN,KY,41649
1829,415 NORTH LAKE DRIVE,PRESTONSBURG,KY,41653
1830,83 OAK RIDGE CT,PRESTONSBURG,KY,41653
1831,400 UNIVERSITY DR,PRESTONSBURG,KY,41653
1832,415 N LAKE DR,PRESTONSBURG,KY,41653
1833,38 GRACE DRIVE,PRESTONSBURG,KY,41653
1834,274 S LAKE DR,PRESTONSBURG,KY,41653
1835,781 S LAKE DR,PRESTONSBURG,KY,41653
1836,306 WRIGHTS LN,PRESTONSBURG,KY,41653
1837,309 MAPLE AVE,PRESTONSBURG,KY,41653
1838,1709 KY ROUTE 321,PRESTONSBURG,KY,41653
1839,4807 KY ROUTE 321,PRESTONSBURG,KY,41653
1840,5230 KY ROUTE 321,PRESTONSBURG,KY,41653
1841,116 VETERANS DRIVE,HAZARD,KY,41701
1842,1724 12 NORTH MAIN STREET,HAZARD,KY,41701
1843,359 NORTH HIGHWAY,HAZARD,KY,41701
1844,750 MORTON BLVD,HAZARD,KY,41701
1845,1724 N MAIN ST,HAZARD,KY,41701
1846,145 CITIZENS LN,HAZARD,KY,41701
1847,279 E MAIN ST,HAZARD,KY,41701
1848,1908 N MAIN ST,HAZARD,KY,41701
1849,285 BLACK GOLD BLVD,HAZARD,KY,41701
1850,305 MORTON BLVD,HAZARD,KY,41701
1851,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701
1852,200 MEDICAL CENTER DR,HAZARD,KY,41701
1853,59 COWTOWN RD,HINDMAN,KY,41822
1854,118 HAYES ST,WHITESBURG,KY,41858
1855,251 MORTON BLVD,HAZARD,KY,41701
1856,116 VETERANS DR,HAZARD,KY,41701
1857,101 TOWN AND COUNTRY LN,HAZARD,KY,41701
1858,100 AIRPORT GARDENS RD,HAZARD,KY,41701
1859,562 HWY 80 W.,COMBS,KY,41729
1860,8 DOGWOOD ST,HYDEN,KY,41749
1861,120 HIGHWAY 80,HYDEN,KY,41749
1862,22728 HIGHWAY 421,HYDEN,KY,41749
1863,35 LONGFIELD CIRCLE,VICCO,KY,41773
1864,7154 HIGHWAY 7 S,BLACKEY,KY,41804
1865,566 HIGHWAY 899,HINDMAN,KY,41822
1866,1970 HIGHWAY 160 SOUTH,HINDMAN,KY,41822
1867,358 HINDMAN BYPASS,HINDMAN,KY,41822
1868,1970 HIGHWAY 160 S,HINDMAN,KY,41822
1869,388 EAST HIGHWAY 80,HINDMAN,KY,41822
1870,59 COWTOWN ROAD,HINDMAN,KY,41822
1871,HWY 317,NEON,KY,41840
1872,861 HWY 317,NEON,KY,41840
1873,172 PARKWAY PLAZA LOOP,WHITESBURG,KY,41858
1874,353 MAIN ST,WHITESBURG,KY,41858
1875,226 MEDICAL PLAZA LN,WHITESBURG,KY,41858
1876,1836 BROADWAY ST,PADUCAH,KY,42001
1877,2418 NEW HOLT RD,PADUCAH,KY,42001
1878,2018 BROADWAY,PADUCAH,KY,42001
1879,4975 ALBEN BARKLEY DRIVE,PADUCAH,KY,42001
1880,467 JORDAN DR,PADUCAH,KY,42001
1881,467 JORDAN DRIVE,PADUCAH,KY,42001
1882,100 FOUNTAIN AVE,PADUCAH,KY,42001
1883,1401 BROADWAY ST,PADUCAH,KY,42001
1884,1602 WESTEN ST,BOWLING GREEN,KY,42104
1885,3011 BROADWAY ST,PADUCAH,KY,42001
1886,250 LONE OAK RD STE B,PADUCAH,KY,42001
1887,150 N FRIENDSHIP RD,PADUCAH,KY,42001
1888,166 N FRIENDSHIP RD,PADUCAH,KY,42001
1889,80 LAKEVIEW DR,PADUCAH,KY,42001
1890,3008 OREGON ST,PADUCAH,KY,42001
1891,4570 PECAN DR STE D,PADUCAH,KY,42001
1892,4975 ALBEN BARKLEY DR STE 4,PADUCAH,KY,42001
1893,1097 WESTON DR,MT JULIET,TN,37122
1894,105 KIANA CT,PADUCAH,KY,42001
1895,2018 BROADWAY ST,PADUCAH,KY,42001
1896,4155 N MOUNT JULIET RD,MOUNT JULIET,TN,37122
1897,2136 BROADWAY ST,PADUCAH,KY,42001
1898,2315 BROADWAY ST,PADUCAH,KY,42001
1899,2333 BROADWAY ST,PADUCAH,KY,42001
1900,4570 PECAN DRIVE,PADUCAH,KY,42001
1901,4616 VILLAGE SQUARE DR,PADUCAH,KY,42001
1902,312 WYATT DR,MAYFIELD,KY,42066
1903,3170 NEW HOLT RD,PADUCAH,KY,42001
1904,5154 VILLAGE SQUARE DR,PADUCAH,KY,42001
1905,3235 OLIVET CHURCH RD,PADUCAH,KY,42001
1906,5183 HINKLEVILLE RD,PADUCAH,KY,42001
1907,3116 SADDLE DR STE 1,HELENA,MT,59601
1908,6045 KENTUCKY DAM RD,PADUCAH,KY,42003
1909,5504 REIDLAND RD,PADUCAH,KY,42003
1910,2913 LONE OAK RD,PADUCAH,KY,42003
1911,2850 LONE OAK RD.,PADUCAH,KY,42003
1912,3429 LONE OAK RD,PDUCAH,KY,42003
1913,614 KENTUCKY AVE,PADUCAH,KY,42003
1914,1927 IRVIN COBB DR,PADUCAH,KY,42003
1915,1927 IRVIN COBB DR STE 1,PADUCAH,KY,42003
1916,2107 KENTUCKY AVE,PADUCAH,KY,42003
1917,2307 KENTUCKY AVE,PADUCAH,KY,42003
1918,2307 KENTUCKY AVE.,PADUCAH,KY,42003
1919,2605 KENTUCKY AVE,PADUCAH,KY,42003
1920,408 S 28TH ST,PADUCAH,KY,42003
1921,657 LONE OAK RD,PADUCAH,KY,42003
1922,657 LONE OAK RD STE 5,PADUCAH,KY,42003
1923,3435 LONE OAK RD,PADUCAH,KY,42003
1924,3429 LONE OAK RD,PADUCAH,KY,42003
1925,200 MEDICAL CENTER DR,PADUCAH,KY,42003
1926,2850 LONE OAK RD,PADUCAH,KY,42003
1927,2850 LONE OAK RD STE #5,PADUCAH,KY,42003
1928,2850 LONE OAK RD STE 1,PADUCAH,KY,42003
1929,2850 LONE OAK RD STE #6,PADUCAH,KY,42003
1930,2850 LONE OAK RD STE 5,PADUCAH,KY,42003
1931,1306 N. 6TH ST,PHILADELPHIA,PA,19122
1932,268 HWY 62,BARDWELL,KY,42023
1933,78 VINE ST,BENTON,KY,42025
1934,267 SLICKBACK RD,BENTON,KY,42025
1935,117 W 5TH ST,BENTON,KY,42025
1936,1301 OLIVE ST,BENTON,KY,42025
1937,978 US HIGHWAY 68 E,BENTON,KY,42025
1938,UK DENTISTRY WEST REGIONAL CLINIC,BENTON,KY,42025
1939,404 FIFTH AVENUE,CALVERT CITY,KY,42029
1940,404 FIFTH AVE.,CALVERT CITY,KY,42029
1941,41 INDUSTRIAL PWY,CALVERT CITY,KY,42029
1942,41 INDUSTRIAL LN,CALVERT CITY,KY,42029
1943,201 S WASHINGTON ST,CLINTON,KY,42031
1944,201A S WASHINGTON ST,CLINTON,KY,42031
1945,252 COMMERCE ST,EDDYVILLE,KY,42038
1946,700 FAIRVIEW AVE,EDDYVILLE,KY,42038
1947,260 COMMERCE ST,EDDYVILLE,KY,42038
1948,309 MAIN ST,FULTON,KY,42041
1949,148 E KY DRIVE,LA CENTER,KY,42056
1950,"148 EAST KENTUCKY DR,",LA CENTER,KY,42056
1951,1654 US 60 W,LEDBETTER,KY,42058
1952,913 B SOUTH MAIN STREET,MARION,KY,42064
1953,317 SOUTH 9TH STREET,MAYFIELD,KY,42066
1954,236 N. 6TH ST.,MAYFIELD,KY,42066
1955,236 N 6TH ST,MAYFIELD,KY,42066
1956,203 E NORTH ST,MAYFIELD,KY,42066
1957,212 N 7TH ST,MAYFIELD,KY,42066
1958,329 SOUTH 9TH STREET,MAYFIELD,KY,42066
1959,315 S 6TH ST,MAYFIELD,KY,42066
1960,107 E WALNUT ST,MAYFIELD,KY,42066
1961,822 PARIS RD,MAYFIELD,KY,42066
1962,720 S 7TH ST,MAYFIELD,KY,42066
1963,1201 INDUSTRIAL PARK RD,SOUTH FULTON,TN,38257
1964,1711 N. 121 BYPASS,MURRAY,KY,42071
1965,1711 ST RTE 121 N,MURRAY,KY,42071
1966,1653 CALLOWAY AVE,MURRAY,KY,42071
1967,1210 JOHNSON BLVD,MURRAY,KY,42071
1968,1109 POPLAR STREET,MURRAY,KY,42071
1969,1405 DUDLEY DRIVE,MURRAY,KY,42071
1970,700 WHITNELL AVENUE,MURRAY,KY,42071
1971,1710 HWY 121 N. BYP. STE A,MURRAY,KY,42071
1972,706 MAIN ST,MURRAY,KY,42071
1973,1712- E ST RT 121 N.,MURRAY,KY,42071
1974,111 S 13TH ST,MURRAY,KY,42071
1975,1109 POPLAR ST,MURRAY,KY,42071
1976,1304 JOHNSON BLVD,MURRAY,KY,42071
1977,1302 JOHNSON BLVD,MURRAY,KY,42071
1978,700 WHITNELL ST,MURRAY,KY,42071
1979,7630 OLD HINKLEVILLE RD,WEST PADUCAH,KY,42086
1980,727 US 31W BYP STE 101,BOWLING GREEN,KY,42101
1981,952 31W BY PASS,BOWLING GREEN,KY,42101
1982,546 PARK ST,BOWLING GREEN,KY,42101
1983,727 31W BYPASS,BOWLING GREEN,KY,42101
1984,1146 KENTON STREET,BOWLING GREEN,KY,42101
1985,1721 US 31W BYPASS,BOWLING GREEN,KY,42101
1986,727 US 31 W BY PASS,BOWLING GREEN,KY,42101
1987,1146 KENTON ST,BOWLING GREEN,KY,42101
1988,725 A KENTON STREET,BOWLING GREEN,KY,42101
1989,1906 COLLEGE HEIGHTS BLVD # 21038,BOWLING GREEN,KY,42101
1990,1906 COLLEGE HEIGHTS BLVD,BOWLING GREEN,KY,42101
1991,546 PARK ST STE 400,BOWLING GREEN,KY,42101
1992,948 ELM ST,BOWLING GREEN,KY,42101
1993,940 US 31W BYP,BOWLING GREEN,KY,42101
1994,740 E 10TH AVE,BOWLING GREEN,KY,42101
1995,1030 US 31W BYP,BOWLING GREEN,KY,42101
1996,1064 U S 31 WEST BY PASS,BOWLING GREEN,KY,42101
1997,1109 STATE ST,BOWLING GREEN,KY,42101
1998,2601 NASHVILLE RD,BOWLING GREEN,KY,42101
1999,725A KENTON ST,BOWLING GREEN,KY,42101
2000,727 US 31W BYP,BOWLING GREEN,KY,42101
2001,727 US 31W BYP STE 106 B,BOWLING GREEN,KY,42101
2002,727 U.S. 31 W BY PASS,BOWLING GREEN,KY,42101
2003,431 MAIN ST,EVANSVILLE,IN,47708
2004,740 S LIMESTONE ROOM A262,LEXINGTON,KY,40536
2005,777 BANNOCK ST,DENVER,CO,80204
2006,952 US 31 W BYPASS,BOWLING GREEN,KY,42102
2007,120 CALLAWAY COURT,BOWLING GREEN,KY,42103
2008,120 CALLAWAY CT,BOWLING GREEN,KY,42103
2009,895 WILKINSON TRACE,BOWLING GREEN,KY,42103
2010,940 US 31 W BYPASS,BOWLING GREEN,KY,42103
2011,996 WILKINSON TACE,BOWLING GREEN,KY,42103
2012,628 EASTWOOD ST,BOWLING GREEN,KY,42103
2013,640 WRIGHT AVE,BOWLING GREEN,KY,42103
2014,1042 FAIRVIEW AVE,BOWLING GREEN,KY,42103
2015,1042 FAIRVIEW AVE # C,BOWLING GREEN,KY,42103
2016,627 EASTWOOD AVE,BOWLING GREEN,KY,42103
2017,627 EASTWOOD ST,BOWLING GREEN,KY,42103
2018,901 WILKINSON TRCE,BOWLING GREEN,KY,42103
2019,895 WILKINSON TRCE STE B,BOWLING GREEN,KY,42103
2020,895 WILKINSON TRCE,BOWLING GREEN,KY,42103
2021,1337 N RACE ST STE B,GLASGOW,KY,42141
2022,2918 S REED RD,KOKOMO,IN,46902
2023,1025 ASHLEY ST,BOWLING GREEN,KY,42103
2024,996 WILKINSON TRCE,BOWLING GREEN,KY,42103
2025,1430 JENNY CT,BOWLING GREEN,KY,42103
2026,234 NATCHEZ TRACE AVE,BOWLING GREEN,KY,42103
2027,280 BURLEY AVE,HOPKINSVILLE,KY,42240
2028,717 S WHITE STATION RD STE 8,MEMPHIS,TN,38117
2029,2939 ESSARY DR STE 2,KNOXVILLE,TN,37918
2030,694 S WILLOW AVE,COOKEVILLE,TN,38501
2031,1421 ARMOUR ST,CHATTANOOGA,TN,37412
2032,75 GRAND AVE,COPPERHILL,TN,37317
2033,625 MORRISON SPRINGS RD,CHATTANOOGA,TN,37415
2034,410 N PARRISH PL STE 1000,HENDERSONVILLE,TN,37075
2035,996 WILKINSON TRCE STE B6,BOWLING GREEN,KY,42103
2036,610 CARLTON DR,OWENSBORO,KY,42303
2037,775 E BROOKHAVEN CIR,MEMPHIS,TN,38117
2038,306 E COLLEGE ST,DICKSON,TN,37055
2039,7640 HIGHWAY 70 S STE 205,NASHVILLE,TN,37221
2040,1360 S ELLINGTON PKWY,LEWISBURG,TN,37091
2041,6502B CHAPMAN HWY,KNOXVILLE,TN,37920
2042,1212 ASHLEY CIR,BOWLING GREEN,KY,42104
2043,1830 DESTINY LN,BOWLING GREEN,KY,42104
2044,1658 CAMPBELL LANE,BOWLING GREEN,KY,42104
2045,625 THREE SPRINGS RD,BOWLING GREEN,KY,42104
2046,1640 SCOTTSVILLE RD. SUITE 300,BOWLING GREEN,KY,42104
2047,1720 DESTINY LN,BOWLING GREEN,KY,42104
2048,1711 DESTINY LN,BOWLING GREEN,KY,42104
2049,1830 DESTINY LN STE 119,BOWLING GREEN,KY,42104
2050,1785 CAMPBELL LN STE 100,BOWLING GREEN,KY,42104
2051,1640 SCOTTSVILLE RD,BOWLING GREEN,KY,42104
2052,1938 LYDA AVE,BOWLING GREEN,KY,42104
2053,2400 PATTERSON STREET,NASHVILLE,TN,37203
2054,1802 ROCKINGHAM AVE,BOWLING GREEN,KY,42104
2055,1848 LYDA AVE,BOWLING GREEN,KY,42104
2056,1716 ASHLEY CIR,BOWLING GREEN,KY,42104
2057,1209 WOODHURST ST,BOWLING GREEN,KY,42104
2058,1724 ROCKINGHAM AVE,BOWLING GREEN,KY,42104
2059,2425 SCOTTSVILLE RD,BOWLING GREEN,KY,42104
2060,2425 SCOTTSVILLE RD STE 120,BOWLING GREEN,KY,42104
2061,1711 ASHLEY CIR,BOWLING GREEN,KY,42104
2062,894 FRED LIVELY RD,BOWLING GREEN,KY,42104
2063,221 TRELLIS ST,ALVATON,KY,42122
2064,395 STONE BLUFF LN,ALVATON,KY,42122
2065,203 S DIXIE HWY,CAVE CITY,KY,42127
2066,212 BROADWAY,CAVE CITY,KY,42127
2067,706 WEST STOCKTON STREET,EDMONTON,KY,42129
2068,108 ELMORE STREET,EDMONTON,KY,42129
2069,201 PLEASANT VALLEY RD,FRANKLIN,KY,42134
2070,112 MORGANTOWN RD,FRANKLIN,KY,42134
2071,320 MCLENDON RD,FRANKLIN,KY,42134
2072,927 BROOKHAVEN RD,FRANKLIN,KY,42134
2073,1027 BROOKHAVEN RD,FRANKLIN,KY,42134
2074,120 MEMORIAL DR,FRANKLIN,KY,42134
2075,1010 A GLENVIEW DR,GLASGOW,KY,42141
2076,101 STATE AVE,GLASGOW,KY,42141
2077,400 S. BROADWAY,GLASGOW,KY,42141
2078,501 W MAIN ST,GLASGOW,KY,42141
2079,104 HATCHETT CT,GLASGOW,KY,42141
2080,400 E MAIN ST,GLASGOW,KY,42141
2081,614 COLUMBIA AVE,GLASGOW,KY,42141
2082,203 PROFESSIONAL PARK DR,GLASGOW,KY,42141
2083,207 PROFESSIONAL PARK DR,GLASGOW,KY,42141
2084,199 W MAIN ST,SCOTTSVILLE,KY,42164
2085,306 B NORTH COURT STREET,SCOTTSVILLE,KY,42164
2086,1046 VETERANS MEMORIAL HIGHWAY,SCOTTSVILLE,KY,42164
2087,106 E PUBLIC SQ,SCOTTSVILLE,KY,42164
2088,5186 BOWLING GREEN RD,SCOTTSVILLE,KY,42164
2089,204 W PAIGE STREET,TOMPKINSVILLE,KY,42167
2090,42 EXECUTIVE DRIVE,TOMPKINSVILLE,KY,42167
2091,449 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167
2092,101 W 4TH ST,TOMPKINSVILLE,KY,42167
2093,103 E 2ND ST,TOMPKINSVILLE,KY,42167
2094,865 S DIXIE HWY,MUNFORDVILLE,KY,42765
2095,42 EXECUTIVE DR,TOMPKINSVILLE,KY,42167
2096,148 VINCENT STREET,SMITHS GROVE,KY,42171
2097,148 VINCENT ST.,SMITHS GROVE,KY,42171
2098,148 VINCENT ST,SMITHS GROVE,KY,42171
2099,141 S MAIN ST,SMITHS GROVE,KY,42171
2100,104 EAST MAIN STREET,AUBURN,KY,42206
2101,1427 KY 259N,BROWNSVILLE,KY,42210
2102,520 SOUTH MAIN STREET,BROWNSVILLE,KY,42210
2103,1427 KY HIGHWAY 259 N,BROWNSVILLE,KY,42210
2104,5269 HOPKINSVILLE RD,CADIZ,KY,42211
2105,51 SOUTH ROAD,CADIZ,KY,42211
2106,254 MAIN ST,CADIZ,KY,42211
2107,136 EAST PRINCETON ST,CROFTON,KY,42217
2108,115 E MILL ST,CROFTON,KY,42217
2109,620 S. MAIN ST.,ELKTON,KY,42220
2110,BLDG 2441 21ST STREET,FORT CAMPBELL,KY,42223
2111,2441 21ST STREET,FORT CAMPBELL,KY,42223
2112,2441 21ST ST,FORT CAMPBELL,KY,42223
2113,2441 21 ST.,FORT CAMPBELL,KY,42223
2114,300 TWINING ST BLDG 760,MAXWELL AFB,AL,36112
2115,2840 BASTOGNE AVE,FORT CAMPBELL,KY,42223
2116,BLDG 2441 21ST ST,FORT CAMPBELL,KY,42223
2117,21ST STREET,FT CAMPBELL,KY,42223
2118,21ST STREET,FORT CAMPBELL,KY,42223
2119,2441 21ST STREET,FT CAMPBELL,KY,42223
2120,BLDG 2441,FORT CAMPBELL,KY,42223
2121,DENTAC BLDG 2441 21ST STREET,FORT CAMPBELL,KY,42223
2122,U S A DENTAC BLDG 2441,FORT CAMPBELL,KY,42223
2123,USA DENTAC 21ST STREET,FORT CAMPBELL,KY,42223
2124,120 W. 1250 N.,LOGAN,UT,84341
2125,803 OHIO ST,WEBSTER CITY,IA,50595
2126,1631 WETZEL AVE BLDG 815,FORT CARSON,CO,80913
2127,5516 RIVER POINT COVE RD,KNOXVILLE,TN,37919
2128,2601 C AVE,FORT LEE,VA,23801
2129,1032 RUSHMORE RD,CLARKSVILLE,TN,37042
2130,US ARMY DENTAC BLDG 9900 LINCOLN ST,TACOMA,WA,98431
2131,618TH DENTAL COMPANY (AS),SEOUL,YONGSAN,96025
2132,40 BURTON HILLS BLVD STE 200,NASHVILLE,TN,37215
2133,4004 PEACH CT STE A,COLUMBIA,MO,65203
2134,1724 NEBRASKA AVE,FORT LEONARD WOOD,MO,65473
2135,1 JARRETT WHITE RD,TRIPLER AMC,HI,96859
2136,600 CAISSON HILL ROAD,FT. RILEY,KS,66442
2137,3603 INDIANA AVE,FORT CAMPBELL,KY,42223
2138,BLDG 38801 ACADEMIC DRIVE,FORT GORDON,GA,30905
2139,560 MILL ST,GREEN LAKE,WI,54941
2140,9995 GATE PKWY N STE 310,JACKSONVILLE,FL,32246
2141,2292 DALTON DR STE F,CLARKSVILLE,TN,37043
2142,2700 MARTIN LUTHER KING JR BLVD,DETROIT,MI,48208
2143,"466 TINY TOWN RD, STE A",CLARKSVILLE,TN,37042
2144,3820 S FREMONT AVE,SPRINGFIELD,MO,65804
2145,CDR U S ARMY DENTAL ACTIVITY,FORT CAMPBELL,KY,42223
2146,4911 HARMON AVE,AUSTIN,TX,78751
2147,1060 GAFFNEY RD. #7440,FT. WAINWRIGHT,AK,99703
2148,BLDG 128 CHAFFE RD.,FORT BLISS,TX,79916
2149,"618TH DENTAL CO. USAG HUMPHREYS, CARIUS DENTAL CLINIC",APO,AP,96271
2150,6111 N DAVIS HWY STE B,PENSACOLA,FL,32504
2151,577 STERNBERG AVE,FORT EUSTIS,VA,23604
2152,1667 COCHRANE CIR BLDG 7495,FORT CARSON,CO,80913
2153,2901 CASSIDY RD,FORT BLISS,TX,79916
2154,USA DENTAL HEALTH ACTIVITY FORT BRAGG,FORT BRAGG,NC,28310
2155,1 JARRETT WHITE RD BLDG 160,TRIPLER ARMY MEDICAL CENTER,HI,96859
2156,"LANDSTUHL DENTAL ACTIVITY, HQ",LANDSTUHL,KIRCHBERG,09180
2157,36000 DARNALL LOOP STE 1048,FORT HOOD,TX,76544
2158,652 HAMILTON RD,FORT SILL,OK,73503
2159,1060 GAFFNEY RD,FT WAINWRIGHT,AK,99703
2160,300 COOL WATER COURT,HOPKINSVILLE,KY,42240
2161,522 B NOEL AVE,HOPKINSVILLE,KY,42240
2162,300 COOL WATER CT,HOPKINSVILLE,KY,42240
2163,319 COOL WATER COURT,HOPKINSVILLE,KY,42240
2164,520 NOEL AVENUE,HOPKINSVILLE,KY,42240
2165,520 NOEL DR,HOPKINSVILLE,KY,42240
2166,542 NOEL DR,HOPKINSVILLE,KY,42240
2167,542 NOEL AVE,HOPKINSVILLE,KY,42240
2168,1910 S VIRGINIA ST STE 109,HOPKINSVILLE,KY,42240
2169,1610 S MAIN ST,HOPKINSVILLE,KY,42240
2170,318 COOL WATER CT STE B,HOPKINSVILLE,KY,42240
2171,311 W 9TH ST,HOPKINSVILLE,KY,42240
2172,440 E 18TH ST,HOPKINSVILLE,KY,42240
2173,1910 S VIRGINIA ST,HOPKINSVILLE,KY,42240
2174,623 MILLBROOKE DR,HOPKINSVILLE,KY,42240
2175,4131 FORT CAMPBELL BLVD,HOPKINSVILLE,KY,42240
2176,319 COOL WATER CT,HOPKINSVILLE,KY,42240
2177,320 COOL WATER CT,HOPKINSVILLE,KY,42240
2178,288 N MAIN ST,LEWISBURG,KY,42256
2179,304 WEST OHIO ST.,MORGANTOWN,KY,42261
2180,304 MAIN ST.,MORGANTOWN,KY,42261
2181,222 W PORTER ST,MORGANTOWN,KY,42261
2182,204 EAST FOURTH ST,RUSSELLVILLE,KY,42276
2183,248 EAST 5TH STREET,RUSSELLVILLE,KY,42276
2184,204 MARKET SQ,RUSSELLVILLE,KY,42276
2185,981 FRANKLIN RD,RUSSELLVILLE,KY,42276
2186,1123 SCHERM RD,OWENSBORO,KY,42301
2187,920 FREDERICA STREET,OWENSBORO,KY,42301
2188,3723 SOUTH GRIFFITH,OWENSBORO,KY,42301
2189,920 FREDERICA ST,OWENSBORO,KY,42301
2190,745 SCHERM ROAD,OWENSBORO,KY,42301
2191,4921 GOETZ DR.,OWENSBORO,KY,42301
2192,5035 FREDERICA STREET,OWENSBORO,KY,42301
2193,3062 W PARRISH AVE,OWENSBORO,KY,42301
2194,730 W 12TH ST,OWENSBORO,KY,42301
2195,1100 WALNUT ST,OWENSBORO,KY,42301
2196,1221 FREDERICA ST,OWENSBORO,KY,42301
2197,920 FREDERICA ST STE 204,OWENSBORO,KY,42301
2198,3720 W PARRISH AVE,OWENSBORO,KY,42301
2199,2315 MAYFAIR DR,OWENSBORO,KY,42301
2200,1605 SCHERM RD,OWENSBORO,KY,42301
2201,745 SCHERM RD,OWENSBORO,KY,42301
2202,909 SCHERM RD,OWENSBORO,KY,42301
2203,722 HARVARD DR,OWENSBORO,KY,42301
2204,1115 TAMARACK RD,OWENSBORO,KY,42301
2205,1300 SOUTHTOWN BLVD,OWENSBORO,KY,42301
2206,5035 FREDERICA ST,OWENSBORO,KY,42301
2207,5035 FREDERICA ST STE 3,OWENSBORO,KY,42301
2208,1901 VETERANS MEMORIAL DR,TEMPLE,TX,76504
2209,4921 GOETZ LN,OWENSBORO,KY,42301
2210,438 S EMERSON AVE STE 230,GREENWOOD,IN,46143
2211,2315 MAYFAIR DR STE 32,OWENSBORO,KY,42301
2212,922 TRIPLETT ST STE 9,OWENSBORO,KY,42303
2213,2200 E PARRISH AVE,OWENSBORO,KY,42303
2214,2816 VEACH RD,OWENSBORO,KY,42303
2215,2817 VEACH ROAD,OWENSBORO,KY,42303
2216,922 TRIPLETT ST,OWENSBORO,KY,42303
2217,2816 VEACH RD.,OWENSBORO,KY,42303
2218,2200 E PARRISH AVE STE 103C,OWENSBORO,KY,42303
2219,505 N GREEN ST,BROWNSBURG,IN,46112
2220,3310 PROFESSIONAL PARK DR.,OWENSBORO,KY,42303
2221,2862 FARRELL CRES,OWENSBORO,KY,42303
2222,3310 PROFESSIONAL PARK DRIVE,OWENSBORO,KY,42303
2223,2824B FARRELL CRES,OWENSBORO,KY,42303
2224,2868 FARRELL CRES,OWENSBORO,KY,42303
2225,2880 FARRELL CRES,OWENSBORO,KY,42303
2226,2200 E PARRISH AVE STE 202C,OWENSBORO,KY,42303
2227,2200 EAST PARRISH AVENUE,OWENSBORO,KY,42303
2228,3164 ALVEY PARK DR E,OWENSBORO,KY,42303
2229,2594 CALUMET TRCE STE 1&2A,OWENSBORO,KY,42303
2230,2816 VEACH ROAD,OWENSBORO,KY,42303
2231,2816 VEACH RD STE 301A,OWENSBORO,KY,42303
2232,2816 VEACH RD STE 301,OWENSBORO,KY,42303
2233,2816 VEACH RD STE 201,OWENSBORO,KY,42303
2234,1208 E BYERS AVE,OWENSBORO,KY,42303
2235,1208 EAST BYERS AVE,OWENSBORO,KY,42303
2236,445 STABLEFORD CIR,OWENSBORO,KY,42303
2237,1269 DUVALL RD,BEAVER DAM,KY,42320
2238,1042 N MAIN ST,BEAVER DAM,KY,42320
2239,1221 N MAIN ST,BEAVER DAM,KY,42320
2240,1317 N MAIN ST,BEAVER DAM,KY,42320
2241,300 WEST BROAD ST,CENTRAL CITY,KY,42330
2242,200 W RESERVOIR,CENTRAL CITY,KY,42330
2243,200 WEST RESERVOIR,CENTRAL CITY,KY,42330
2244,1603 W EVERLY BROS BLVD SUITE 2A,CENTRAL CITY,KY,42330
2245,200 W RESERVOIR AVE,CENTRAL CITY,KY,42330
2246,145 W BROAD ST,CENTRAL CITY,KY,42330
2247,300 W BROAD ST,CENTRAL CITY,KY,42330
2248,203 S CHERRY ST,GREENVILLE,KY,42345
2249,113 OBRIEN ST,GREENVILLE,KY,42345
2250,132 E MAIN CROSS ST,GREENVILLE,KY,42345
2251,132 EAST MAIN CROSS ST,GREENVILLE,KY,42345
2252,112 MCMURTRY AVE,HARTFORD,KY,42347
2253,904 MAIN STREET,HARTFORD,KY,42347
2254,1117 S MAIN ST,HARTFORD,KY,42347
2255,501 MAIN STREET,HAWESVILLE,KY,42348
2256,140 MAIN CROSS STREET,HAWESVILLE,KY,42348
2257,140 MAIN CROSS ST,HAWESVILLE,KY,42348
2258,8340 U.S. 60 WEST,LEWISPORT,KY,42351
2259,222 MAIN ST.,LIVERMORE,KY,42352
2260,511 W MAIN ST,POWDERLY,KY,42367
2261,115 WEST MUNN STREET,DAWSON SPRINGS,KY,42408
2262,308 E ARCADIA AVE,DAWSON SPRINGS,KY,42408
2263,122 S LEE TROVER TODD JR HWY,EARLINGTON,KY,42410
2264,730 N GREEN ST,HENDERSON,KY,42420
2265,716 2ND ST,HENDERSON,KY,42420
2266,616 BARRETT BLVD,HENDERSON,KY,42420
2267,107 N MAIN ST,HENDERSON,KY,42420
